orderid,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
2471,2010-01-25,256071,170.69,3TCRA,4,2010-01-25
2619,2010-02-02,256071,214.36,45BXF,4,2010-02-02
2865,2010-02-16,256071,108.06,ZSYVQ,4,2010-02-17
3005,2010-02-24,256071,276.62,P8WH8,4,2010-02-24
3171,2010-03-05,256071,268.41,7XZBC,4,2010-03-05
2360,2010-01-15,257659,11.25,BAP46,4,2010-01-15
2427,2010-01-20,258710,85.89,7ZXUY,4,2010-01-21
2658,2010-02-03,258710,83.1,48UWF,4,2010-02-04
2799,2010-02-11,258710,69.1,VJ457,4,2010-02-12
2934,2010-02-19,258710,53.61,EN4EX,4,2010-02-19
3120,2010-03-02,258710,69.85,ASRLD,4,2010-03-03
2367,2010-01-16,258846,9.19,R5WP9,4,2010-01-18
2372,2010-01-17,262545,22.03,V8QMY,15,2010-01-18
2374,2010-01-17,264483,7.69,2N724,4,2010-01-22
2535,2010-01-28,264483,37.6,LBPQS,19,2010-01-29
2791,2010-02-11,264483,26.71,B8HNJ,19,2010-02-12
2925,2010-02-19,264483,13.19,QFCNM,19,2010-02-19
3029,2010-02-25,264483,8.64,EP2DY,19,2010-02-26
3136,2010-03-03,264483,5.63,95795,19,2010-03-05
2703,2010-02-06,264509,49.73,6WWFP,4,2010-02-08
2385,2010-01-18,265294,10.84,DDWMK,18,2010-01-18
2951,2010-02-21,265294,30.17,2VUFQ,18,2010-02-22
2391,2010-01-18,267734,15.62,JB6TK,11,2010-01-20
2823,2010-02-14,267876,48.97,6YHES,18,2010-02-15
2970,2010-02-22,267876,39.92,4EX3W,18,2010-02-22
3132,2010-03-03,267876,22.58,STM4D,9,2010-03-03
2393,2010-01-18,267958,27.35,5FHXL,4,2010-01-19
2399,2010-01-18,268328,25.19,ANKPN,5,2010-01-22
2401,2010-01-18,268484,23.36,QWZGH,11,2010-01-20
2412,2010-01-19,270032,128.21,5DWWF,11,2010-01-20
2416,2010-01-20,270032,20.36,Z8D6C,11,2010-01-20
2511,2010-01-27,270032,75.02,9QRZJ,11,2010-01-27
2645,2010-02-03,270032,180.35,8NJTE,11,2010-02-03
2603,2010-02-01,273321,19.23,7Z94C,3,2010-02-02
2842,2010-02-15,273321,18.97,74ZFD,3,2010-02-16
2974,2010-02-22,273321,33.4,S76RF,3,2010-02-23
3071,2010-02-28,273321,34.08,ALT55,3,2010-03-02
3230,2010-03-08,273321,43.66,EB26U,3,2010-03-09
2430,2010-01-21,274016,34.35,RNNXD,19,2010-01-22
2517,2010-01-27,274016,19.74,MS2LK,19,2010-01-29
2665,2010-02-04,274016,47.16,BVVLV,19,2010-02-05
2683,2010-02-04,274016,11.59,ME7N6,19,2010-02-05
2786,2010-02-11,274016,29.79,Z232X,19,2010-02-12
2905,2010-02-18,274016,29.33,4EYMP,19,2010-02-19
3038,2010-02-26,274016,28.2,GCT6V,19,2010-02-26
2577,2010-01-31,274066,20.04,2UW55,14,2010-02-01
2705,2010-02-07,274066,17.79,VFPMP,14,2010-02-08
2822,2010-02-14,274066,21.98,Q4JPQ,14,2010-02-15
3079,2010-03-01,274066,5.85,SYX48,14,2010-03-01
2443,2010-01-22,274891,20.64,BTQRS,19,2010-01-22
2807,2010-02-12,274891,75.08,JNJB6,19,2010-02-12
2449,2010-01-22,275793,128.83,SV37J,3,2010-01-26
2733,2010-02-08,275793,103.71,FFPQB,3,2010-02-09
3100,2010-03-01,275793,31.45,BYE9T,3,2010-03-02
2476,2010-01-25,276307,13.37,F2PZL,15,2010-01-25
2714,2010-02-08,276307,53.6,VMXQJ,15,2010-02-08
2848,2010-02-15,276307,49.66,Y7NC9,15,2010-02-15
3084,2010-03-01,276307,28.58,C32NB,15,2010-03-01
3086,2010-03-01,276307,9,KYJ73,15,2010-03-01
3214,2010-03-08,276307,9.08,UVCKF,15,2010-03-08
2956,2010-02-22,276878,128.32,SSUS4,12,2010-02-24
2957,2010-02-22,276878,5.01,T5UZ7,12,2010-02-24
3124,2010-03-03,276878,92.75,5C57Y,12,2010-03-03
2453,2010-01-24,277827,25.61,YGHMM,7,2010-01-26
3102,2010-03-01,277827,2.03,4NGUE,7,2010-03-02
2454,2010-01-24,277861,14.49,7R4HZ,18,2010-01-25
2667,2010-02-04,277861,17.77,9BPZV,15,2010-02-05
2855,2010-02-15,277861,10.97,P48BR,18,2010-02-15
2958,2010-02-22,277861,5.51,SQPHW,18,2010-02-22
2586,2010-01-31,277987,161.64,5SDHC,4,2010-02-01
2891,2010-02-17,277987,45.88,A6W5D,9,2010-02-17
2464,2010-01-24,278112,103.32,FM7A2,5,2010-01-29
3046,2010-02-26,278112,96.8,3RLJ8,5,2010-02-26
3097,2010-03-01,281167,36.42,2AATH,3,2010-03-02
2488,2010-01-25,281334,27.05,AKHSA,9,2010-01-27
2494,2010-01-26,281788,65.65,WQZUH,3,2010-01-26
2608,2010-02-01,281788,72.84,HBV9S,3,2010-02-02
2630,2010-02-02,282299,28.27,3NTNV,9,2010-02-03
2766,2010-02-10,282299,41.27,CEL6U,9,2010-02-10
2508,2010-01-26,283017,74.04,DVX63,4,2010-02-15
2940,2010-02-20,283017,196.82,QVM86,3,2010-02-23
3056,2010-02-27,283017,129.25,4Z4BY,3,2010-03-02
2512,2010-01-27,283168,182.61,J5JZ2,9,2010-01-27
2627,2010-02-02,283168,250.28,Z6HSZ,4,2010-02-03
2739,2010-02-08,283168,169.23,JT8MJ,3,2010-02-09
2862,2010-02-16,283168,188.71,9BN5A,3,2010-02-16
2981,2010-02-22,283168,173.45,VMCQU,3,2010-02-23
2515,2010-01-27,283232,20.04,AJH26,9,2010-01-27
2759,2010-02-10,283232,41.64,BX3VF,9,2010-02-10
2524,2010-01-28,284054,22.51,G99NS,4,2010-01-28
2531,2010-01-28,284206,100.47,ST4NV,5,2010-01-29
2670,2010-02-04,284206,82.6,KNDF5,5,2010-02-05
2796,2010-02-11,284206,71.92,WSVGB,5,2010-02-12
2912,2010-02-18,284206,63.09,3ENYR,5,2010-02-19
2537,2010-01-28,285531,87.92,59TA2,4,2010-01-29
2876,2010-02-16,285533,20.97,BK49A,4,2010-02-17
2565,2010-01-29,286258,56.67,Z3DTW,4,2010-01-29
2572,2010-01-30,287135,88.75,94GFH,4,2010-02-01
3058,2010-02-27,288545,65.72,WAAZ9,18,2010-03-01
3074,2010-02-28,288545,7.15,XH24T,18,2010-03-01
2578,2010-01-31,289425,39.44,7GR4F,11,2010-02-03
2591,2010-01-31,292670,37.78,AXANW,4,2010-02-01
2738,2010-02-08,292670,41.1,FTL4N,4,2010-02-09
2595,2010-02-01,293300,57.19,MUYEW,15,2010-02-01
2899,2010-02-17,293300,96.64,ZJ4WB,4,2010-02-18
2605,2010-02-01,296448,22.79,SEDWR,12,2010-02-03
2609,2010-02-01,297082,77.09,SUDY6,7,2010-02-04
3024,2010-02-25,297082,120.57,ULGDS,7,2010-02-25
2621,2010-02-02,299260,690.98,GUWHA,3,2010-02-02
2731,2010-02-08,299260,187.83,N576U,3,2010-02-09
2908,2010-02-18,302034,6.79,CUKD5,7,2010-02-18
2638,2010-02-03,303090,54.94,TBMNC,11,2010-02-03
2646,2010-02-03,303380,175.95,9JGNW,11,2010-02-03
2633,2010-02-03,304082,16.95,ERN9M,11,2010-02-03
2635,2010-02-03,304841,2.92,YFGFL,6,2010-02-04
3057,2010-02-27,304841,11.67,MY839,18,2010-03-01
2704,2010-02-06,305126,107.73,Q25BQ,4,2010-02-08
2648,2010-02-03,305879,76.56,2E3FU,4,2010-02-04
2789,2010-02-11,305879,208.41,9VRYZ,5,2010-02-12
2675,2010-02-04,310896,8.65,CMGTT,9,2010-02-10
2878,2010-02-16,310896,13.65,E6QXT,9,2010-02-17
3002,2010-02-24,310896,12,8KZMY,9,2010-02-24
2679,2010-02-04,311452,106.49,95SY5,4,2010-02-05
2691,2010-02-05,311731,4.9,7MAXZ,4,2010-02-05
2686,2010-02-04,312058,52.94,QCV2Y,4,2010-02-05
2700,2010-02-05,312247,6.7,NHSDH,5,2010-02-05
2707,2010-02-07,319091,87.04,VZVPN,14,2010-02-08
2710,2010-02-07,319162,20.71,Q4KW9,14,2010-02-08
2846,2010-02-15,319162,8.25,UWSL5,14,2010-02-15
2947,2010-02-21,319162,19.72,VVPLT,14,2010-02-22
3067,2010-02-28,319162,6.94,W2XYV,14,2010-03-01
2715,2010-02-08,319350,16.78,3VWQP,20,2010-02-08
2723,2010-02-08,319471,14.18,YNUXH,20,2010-02-08
2734,2010-02-08,322554,138.62,Y8JK2,4,2010-02-09
2893,2010-02-17,322554,18.54,4NNHY,4,2010-02-18
2740,2010-02-09,325028,52,WVZCZ,4,2010-02-09
2869,2010-02-16,325028,63.91,LLBGH,3,2010-02-16
3166,2010-03-05,325028,47.93,XBPRB,5,2010-03-05
2743,2010-02-09,325209,35.88,USHM3,3,2010-02-09
2748,2010-02-09,326067,22.06,AGZ6J,9,2010-02-10
2751,2010-02-09,326302,5.86,8VFRG,9,2010-02-10
2879,2010-02-16,326302,20.8,Q99H4,9,2010-02-17
2877,2010-02-16,326320,56.73,P7YT7,9,2010-02-17
2754,2010-02-09,326416,97.25,KAH27,5,2010-02-12
2897,2010-02-17,326416,114.88,UT6LW,5,2010-02-19
2752,2010-02-09,326427,30.6,DU5YJ,9,2010-02-10
2753,2010-02-09,326450,46.15,R38AR,9,2010-02-10
2756,2010-02-10,326567,29.72,MD7GT,11,2010-02-10
2761,2010-02-10,326605,91.91,YADPV,9,2010-02-10
2758,2010-02-10,326664,25.56,6ST37,4,2010-02-10
2763,2010-02-10,326822,48.84,6VAKC,9,2010-02-10
3126,2010-03-03,326822,46.22,X4M2S,9,2010-03-03
2767,2010-02-10,326850,26.22,SEJGS,9,2010-02-10
2880,2010-02-17,326850,5.52,KHHPP,9,2010-02-17
2764,2010-02-10,326853,28.77,99587,12,2010-02-10
2888,2010-02-17,326853,9.12,9FCCK,12,2010-02-17
3008,2010-02-24,326853,19.95,3FH3Z,12,2010-02-24
3134,2010-03-03,326853,51.71,PZ8LX,12,2010-03-10
2773,2010-02-10,327712,50.21,X7GQM,6,2010-02-11
2894,2010-02-17,327712,38.79,TT5KG,15,2010-02-19
2936,2010-02-19,327791,33.02,GKNBF,9,2010-02-24
3118,2010-03-02,327791,35.47,TJNG8,9,2010-03-10
2787,2010-02-11,328919,40.22,CMYZW,4,2010-02-12
2790,2010-02-11,330280,51.24,5VRHJ,15,2010-02-12
2910,2010-02-18,333236,46.51,F3QYV,15,2010-02-22
3078,2010-02-28,333236,30.2,EHXSD,15,2010-03-01
2818,2010-02-13,336236,183.55,DCKMC,5,2010-02-19
2821,2010-02-14,339282,49.85,KYJMV,15,2010-02-15
2826,2010-02-14,340060,7.34,2L8SC,14,2010-02-15
2827,2010-02-14,340188,23.96,A8MSS,14,2010-02-15
2829,2010-02-14,340188,23.96,DRPA3,14,2010-02-15
2828,2010-02-14,340195,81.01,K5UV2,7,2010-02-16
2840,2010-02-15,341576,15.65,HZUFB,14,2010-02-15
2962,2010-02-22,342064,57.3,EC8BU,4,2010-02-22
2854,2010-02-15,342222,5.62,Z9KXC,14,2010-02-15
2856,2010-02-15,343412,6.66,SHAFT,4,2010-02-16
2867,2010-02-16,345520,27.55,ZXLTA,7,2010-02-18
3025,2010-02-25,345520,22.44,JASAA,7,2010-02-25
3144,2010-03-04,345520,45.69,QL5F5,7,2010-03-04
2874,2010-02-16,347125,51.89,PW9NC,7,2010-02-18
2875,2010-02-16,347521,21.99,XVD8B,4,2010-02-17
2892,2010-02-17,348555,7.35,D9YZ7,12,2010-02-17
2896,2010-02-17,350475,31.6,LD9WC,5,2010-02-19
2996,2010-02-23,350475,91.08,QWSJ4,9,2010-02-24
3152,2010-03-04,350475,63.21,2LUH6,5,2010-03-05
2930,2010-02-19,354474,51.29,6PXZX,5,2010-02-19
3121,2010-03-02,354474,62.43,NTL83,5,2010-03-05
2935,2010-02-19,356329,162.62,WWZ8K,18,2010-02-22
3154,2010-03-04,356329,41.54,354BV,15,2010-03-05
2941,2010-02-20,360816,103.46,BXYEW,7,2010-02-23
3203,2010-03-07,360816,76.05,TSS6Z,7,2010-03-09
2943,2010-02-21,363819,2.93,FAXJS,16,2010-02-22
2955,2010-02-22,365257,15.72,U6J6E,14,2010-02-22
2968,2010-02-22,365784,17.31,AFSSW,4,2010-02-22
3092,2010-03-01,366448,27.16,3PSBD,18,2010-03-01
3198,2010-03-07,366448,29.81,ADV3P,18,2010-03-08
2993,2010-02-23,369133,41.22,ZZHV9,3,2010-02-23
3094,2010-03-01,369133,17.79,SAPNJ,7,2010-03-04
2998,2010-02-23,370402,40.22,TMBH4,4,2010-02-24
3119,2010-03-02,370402,37.36,ZLBJ5,9,2010-03-03
2999,2010-02-23,370571,40.93,3MTDA,5,2010-02-26
3000,2010-02-23,370758,37.25,GQF9K,4,2010-02-24
3001,2010-02-24,370990,22.95,NFCCV,9,2010-02-24
3013,2010-02-24,371554,55.15,WA2KV,11,2010-02-24
3060,2010-02-27,372652,35.77,XNQHH,3,2010-03-02
3028,2010-02-25,374957,112.09,EV2E3,5,2010-02-26
3104,2010-03-02,375224,61.95,QZAG9,4,2010-03-04
3196,2010-03-07,375224,77.76,KQQWQ,4,2010-03-10
3032,2010-02-25,375272,74.85,FU99U,3,2010-03-02
3035,2010-02-25,375446,13.3,8S34Z,9,2010-03-03
3042,2010-02-26,375939,23.74,TJMU4,4,2010-02-26
3052,2010-02-26,376775,57.43,6CTBJ,9,2010-03-03
3227,2010-03-08,376775,43.7,Q53K9,9,2010-03-10
3053,2010-02-26,376959,99.32,YPBDJ,4,2010-03-01
3054,2010-02-26,377434,43.57,HW68T,4,2010-03-01
3059,2010-02-27,378828,88.69,95B8M,4,2010-03-02
3061,2010-02-27,379370,53.51,3F77U,15,2010-03-01
3062,2010-02-28,380119,85.89,SNK4L,15,2010-03-01
3224,2010-03-08,380119,56.71,ZRWZB,15,2010-03-08
3069,2010-02-28,382629,46.45,K4M4E,15,2010-03-01
3195,2010-03-07,382629,81.15,H62FY,18,2010-03-08
3070,2010-02-28,382783,60.19,VQKNA,18,2010-03-01
3150,2010-03-04,382790,66.6,L5NWN,6,2010-03-04
3096,2010-03-01,384031,63.34,S3CQF,4,2010-03-02
3103,2010-03-01,384623,19.08,EA5M8,12,2010-03-03
3187,2010-03-05,384698,44.85,YJELM,15,2010-03-08
3116,2010-03-02,385388,63.44,QRZFU,7,2010-03-04
3117,2010-03-02,385641,14.89,LKS4A,9,2010-03-03
3140,2010-03-03,387360,47.5,DAVWD,4,2010-03-04
3145,2010-03-04,388120,28.79,FC7SM,15,2010-03-05
3157,2010-03-04,389345,26.26,5VRJ4,5,2010-03-05
3179,2010-03-05,390162,57.41,PM2TV,5,2010-03-05
3184,2010-03-05,390777,5.17,6472Z,4,2010-03-10
3185,2010-03-05,390901,17.77,9A6YV,9,2010-03-10
3186,2010-03-05,390953,30.12,9PV89,18,2010-03-08
3202,2010-03-07,391715,38.3,YV3V4,18,2010-03-08
3220,2010-03-08,393616,60.02,AWNXG,15,2010-03-08
3192,2010-03-07,394290,45.43,AKGQT,12,2010-03-10
3193,2010-03-07,394346,14.21,2B47R,15,2010-03-08
3207,2010-03-08,395039,34.62,H6E23,4,2010-03-08
3231,2010-03-08,396551,127.28,9SBZ8,3,2010-03-09
